"33","3.617345","1698368215.521948000","10.45.0.3","172.22.0.16","TCP","66","54325 → 5061 [ACK] Seq=4081 Ack=4061 Win=64256 Len=0 TSval=2754332541 TSecr=3168986035"
"34","3.623109","1698368215.527712000","10.45.0.3","172.22.0.16","SRTP","224","PT=ITU-T G.711 PCMA, SSRC=0x4997A61B, Seq=13797, Time=160, Mark"
"35","3.630600","1698368215.535203000","10.45.0.3","172.22.0.16","SRTP","224","PT=ITU-T G.711 PCMA, SSRC=0x4997A61B, Seq=13798, Time=320"
"36","3.633056","1698368215.537659000","10.45.0.3","172.22.0.16","SRTP","224","PT=ITU-T G.711 PCMA, SSRC=0x4997A61B, Seq=13799, Time=480"
"37","3.636293","1698368215.540896000","10.45.0.3","172.22.0.16","SRTP","224","PT=ITU-T G.711 PCMA, SSRC=0x4997A61B, Seq=13800, Time=640"
"38","3.637740","1698368215.542343000","10.45.0.3","172.22.0.16","SRTP","224","PT=ITU-T G.711 PCMA, SSRC=0x4997A61B, Seq=13801, Time=800"
"39","3.642171","1698368215.546774000","10.45.0.3","172.22.0.16","SRTP","224","PT=ITU-T G.711 PCMA, SSRC=0x4997A61B, Seq=13802, Time=960"
"40","3.642350","1698368215.546953000","10.45.0.3","172.22.0.16","SRTP","224","PT=ITU-T G.711 PCMA, SSRC=0x4997A61B, Seq=13803, Time=1120"
"41","3.643171","1698368215.547774000","10.45.0.3","172.22.0.16","SRTP","224","PT=ITU-T G.711 PCMA, SSRC=0x4997A61B, Seq=13804, Time=1280"
"42","3.645308","1698368215.549911000","10.45.0.3","172.22.0.16","SRTP","224","PT=ITU-T G.711 PCMA, SSRC=0x4997A61B, Seq=13805, Time=1440"
"43","3.657463","1698368215.562066000","10.45.0.3","172.22.0.16","SRTP","224","PT=ITU-T G.711 PCMA, SSRC=0x4997A61B, Seq=13806, Time=1600"
"44","3.679358","1698368215.583961000","10.45.0.3","172.22.0.16","SRTP","224","PT=ITU-T G.711 PCMA, SSRC=0x4997A61B, Seq=13807, Time=1760"
"45","3.697200","1698368215.601803000","10.45.0.3","172.22.0.16","SRTP","224","PT=ITU-T G.711 PCMA, SSRC=0x4997A61B, Seq=13808, Time=1920"
"46","3.699851","1698368215.604454000","172.22.0.16","10.45.0.3","SRTP","224","PT=ITU-T G.711 PCMA, SSRC=0x14E66684, Seq=28026, Time=480"
"47","3.699858","1698368215.604461000","172.22.0.16","10.45.0.3","SRTP","224","PT=ITU-T G.711 PCMA, SSRC=0x14E66684, Seq=28026, Time=480"
"48","3.711539","1698368215.616142000","172.22.0.16","10.45.0.3","SRTP","224","PT=ITU-T G.711 PCMA, SSRC=0x14E66684, Seq=28027, Time=640"
"49","3.711545","1698368215.616148000","172.22.0.16","10.45.0.3","SRTP","224","PT=ITU-T G.711 PCMA, SSRC=0x14E66684, Seq=28027, Time=640"
"50","3.714004","1698368215.618607000","10.45.0.3","172.22.0.16","SRTP","224","PT=ITU-T G.711 PCMA, SSRC=0x4997A61B, Seq=13809, Time=2080"
"51","3.735798","1698368215.640401000","172.22.0.16","10.45.0.3","SRTP","224","PT=ITU-T G.711 PCMA, SSRC=0x14E66684, Seq=28028, Time=800"
"52","3.735805","1698368215.640408000","172.22.0.16","10.45.0.3","SRTP","224","PT=ITU-T G.711 PCMA, SSRC=0x14E66684, Seq=28028, Time=800"
"53","3.741942","1698368215.646545000","10.45.0.3","172.22.0.16","SRTP","224","PT=ITU-T G.711 PCMA, SSRC=0x4997A61B, Seq=13810, Time=2240"
"54","3.752500","1698368215.657103000","172.22.0.16","10.45.0.3","SRTP","224","PT=ITU-T G.711 PCMA, SSRC=0x14E66684, Seq=28029, Time=960"
"55","3.752507","1698368215.657110000","172.22.0.16","10.45.0.3","SRTP","224","PT=ITU-T G.711 PCMA, SSRC=0x14E66684, Seq=28029, Time=960"
"56","3.754827","1698368215.659430000","10.45.0.3","172.22.0.16","SRTP","224","PT=ITU-T G.711 PCMA, SSRC=0x4997A61B, Seq=13811, Time=2400"
"57","3.768967","1698368215.673570000","172.22.0.16","10.45.0.3","SRTP","224","PT=ITU-T G.711 PCMA, SSRC=0x14E66684, Seq=28030, Time=1120"
"58","3.768974","1698368215.673577000","172.22.0.16","10.45.0.3","SRTP","224","PT=ITU-T G.711 PCMA, SSRC=0x14E66684, Seq=28030, Time=1120"
"59","3.771528","1698368215.676131000","10.45.0.3","172.22.0.16","SRTP","224","PT=ITU-T G.711 PCMA, SSRC=0x4997A61B, Seq=13812, Time=2560"
"60","3.790036","1698368215.694639000","10.45.0.3","172.22.0.16","SRTP","224","PT=ITU-T G.711 PCMA, SSRC=0x4997A61B, Seq=13813, Time=2720"
"61","3.793288","1698368215.697891000","172.22.0.16","10.45.0.3","SRTP","224","PT=ITU-T G.711 PCMA, SSRC=0x14E66684, Seq=28031, Time=1280"
"62","3.793294","1698368215.697897000","172.22.0.16","10.45.0.3","SRTP","224","PT=ITU-T G.711 PCMA, SSRC=0x14E66684, Seq=28031, Time=1280"
"63","3.815067","1698368215.719670000","10.45.0.3","172.22.0.16","SRTP","224","PT=ITU-T G.711 PCMA, SSRC=0x4997A61B, Seq=13814, Time=2880"
"64","3.817798","1698368215.722401000","172.22.0.16","10.45.0.3","SRTP","224","PT=ITU-T G.711 PCMA, SSRC=0x14E66684, Seq=28032, Time=1440"
"65","3.817806","1698368215.722409000","172.22.0.16","10.45.0.3","SRTP","224","PT=ITU-T G.711 PCMA, SSRC=0x14E66684, Seq=28032, Time=1440"
"66","3.831433","1698368215.736036000","172.22.0.16","10.45.0.3","SRTP","224","PT=ITU-T G.711 PCMA, SSRC=0x14E66684, Seq=28033, Time=1600"
"67","3.831439","1698368215.736042000","172.22.0.16","10.45.0.3","SRTP","224","PT=ITU-T G.711 PCMA, SSRC=0x14E66684, Seq=28033, Time=1600"
"68","3.832541","1698368215.737144000","10.45.0.3","172.22.0.16","SRTP","224","PT=ITU-T G.711 PCMA, SSRC=0x4997A61B, Seq=13815, Time=3040"
"69","3.852185","1698368215.756788000","172.22.0.16","10.45.0.3","SRTP","224","PT=ITU-T G.711 PCMA, SSRC=0x14E66684, Seq=28034, Time=1760"
"70","3.852192","1698368215.756795000","172.22.0.16","10.45.0.3","SRTP","224","PT=ITU-T G.711 PCMA, SSRC=0x14E66684, Seq=28034, Time=1760"
"71","3.854568","1698368215.759171000","10.45.0.3","172.22.0.16","SRTP","224","PT=ITU-T G.711 PCMA, SSRC=0x4997A61B, Seq=13816, Time=3200"
"72","3.876895","1698368215.781498000","172.22.0.16","10.45.0.3","SRTP","224","PT=ITU-T G.711 PCMA, SSRC=0x14E66684, Seq=28035, Time=1920"
"73","3.876902","1698368215.781505000","172.22.0.16","10.45.0.3","SRTP","224","PT=ITU-T G.711 PCMA, SSRC=0x14E66684, Seq=28035, Time=1920"
"74","3.878006","1698368215.782609000","10.45.0.3","172.22.0.16","SRTP","224","PT=ITU-T G.711 PCMA, SSRC=0x4997A61B, Seq=13817, Time=3360"
"75","3.897010","1698368215.801613000","172.22.0.16","10.45.0.3","SRTP","224","PT=ITU-T G.711 PCMA, SSRC=0x14E66684, Seq=28036, Time=2080"
"76","3.897018","1698368215.801621000","172.22.0.16","10.45.0.3","SRTP","224","PT=ITU-T G.711 PCMA, SSRC=0x14E66684, Seq=28036, Time=2080"
"77","3.898253","1698368215.802856000","10.45.0.3","172.22.0.16","SRTP","224","PT=ITU-T G.711 PCMA, SSRC=0x4997A61B, Seq=13818, Time=3520"
"78","3.917932","1698368215.822535000","10.45.0.3","172.22.0.16","SRTP","224","PT=ITU-T G.711 PCMA, SSRC=0x4997A61B, Seq=13819, Time=3680"
"79","3.920082","1698368215.824685000","172.22.0.16","10.45.0.3","SRTP","224","PT=ITU-T G.711 PCMA, SSRC=0x14E66684, Seq=28037, Time=2240"
"80","3.920089","1698368215.824692000","172.22.0.16","10.45.0.3","SRTP","224","PT=ITU-T G.711 PCMA, SSRC=0x14E66684, Seq=28037, Time=2240"
"81","3.922291","1698368215.826894000","10.45.0.3","172.22.0.16","SRTCP","136","Sender Report   "
"82","3.922423","1698368215.827026000","172.22.0.16","10.45.0.3","ICMP","164","Destination unreachable (Port unreachable)"
"83","3.922430","1698368215.827033000","172.22.0.16","10.45.0.3","ICMP","164","Destination unreachable (Port unreachable)"
"84","3.933910","1698368215.838513000","10.45.0.3","172.22.0.16","SRTP","224","PT=ITU-T G.711 PCMA, SSRC=0x4997A61B, Seq=13820, Time=3840"
"85","3.935585","1698368215.840188000","172.22.0.16","10.45.0.3","SRTP","224","PT=ITU-T G.711 PCMA, SSRC=0x14E66684, Seq=28038, Time=2400"
"86","3.935592","1698368215.840195000","172.22.0.16","10.45.0.3","SRTP","224","PT=ITU-T G.711 PCMA, SSRC=0x14E66684, Seq=28038, Time=2400"
"87","3.950820","1698368215.855423000","10.45.0.3","172.22.0.16","SRTP","224","PT=ITU-T G.711 PCMA, SSRC=0x4997A61B, Seq=13821, Time=4000"
"88","3.956576","1698368215.861179000","172.22.0.16","10.45.0.3","SRTP","224","PT=ITU-T G.711 PCMA, SSRC=0x14E66684, Seq=28039, Time=2560"
"89","3.956583","1698368215.861186000","172.22.0.16","10.45.0.3","SRTP","224","PT=ITU-T G.711 PCMA, SSRC=0x14E66684, Seq=28039, Time=2560"
"90","3.969572","1698368215.874175000","10.45.0.3","172.22.0.16","SRTP","224","PT=ITU-T G.711 PCMA, SSRC=0x4997A61B, Seq=13822, Time=4160"
"91","3.974012","1698368215.878615000","172.22.0.16","10.45.0.3","SRTP","224","PT=ITU-T G.711 PCMA, SSRC=0x14E66684, Seq=28040, Time=2720"
"92","3.974019","1698368215.878622000","172.22.0.16","10.45.0.3","SRTP","224","PT=ITU-T G.711 PCMA, SSRC=0x14E66684, Seq=28040, Time=2720"
"93","3.997144","1698368215.901747000","172.22.0.16","10.45.0.3","SRTP","224","PT=ITU-T G.711 PCMA, SSRC=0x14E66684, Seq=28041, Time=2880"
"94","3.997158","1698368215.901761000","172.22.0.16","10.45.0.3","SRTP","224","PT=ITU-T G.711 PCMA, SSRC=0x14E66684, Seq=28041, Time=2880"
"95","3.997304","1698368215.901907000","10.45.0.3","172.22.0.16","SRTP","224","PT=ITU-T G.711 PCMA, SSRC=0x4997A61B, Seq=13823, Time=4320"
"96","4.017365","1698368215.921968000","10.45.0.3","172.22.0.16","SRTP","224","PT=ITU-T G.711 PCMA, SSRC=0x4997A61B, Seq=13824, Time=4480"
"97","4.017875","1698368215.922478000","172.22.0.16","10.45.0.3","SRTP","224","PT=ITU-T G.711 PCMA, SSRC=0x14E66684, Seq=28042, Time=3040"
"98","4.017882","1698368215.922485000","172.22.0.16","10.45.0.3","SRTP","224","PT=ITU-T G.711 PCMA, SSRC=0x14E66684, Seq=28042, Time=3040"
"99","4.039786","1698368215.944389000","10.45.0.3","172.22.0.16","SRTP","224","PT=ITU-T G.711 PCMA, SSRC=0x4997A61B, Seq=13825, Time=4640"
"100","4.041051","1698368215.945654000","172.22.0.16","10.45.0.3","SRTP","224","PT=ITU-T G.711 PCMA, SSRC=0x14E66684, Seq=28043, Time=3200"
"101","4.041058","1698368215.945661000","172.22.0.16","10.45.0.3","SRTP","224","PT=ITU-T G.711 PCMA, SSRC=0x14E66684, Seq=28043, Time=3200"
"102","4.054160","1698368215.958763000","10.45.0.3","172.22.0.16","SRTP","224","PT=ITU-T G.711 PCMA, SSRC=0x4997A61B, Seq=13826, Time=4800"
"103","4.055495","1698368215.960098000","172.22.0.16","10.45.0.3","SRTP","224","PT=ITU-T G.711 PCMA, SSRC=0x14E66684, Seq=28044, Time=3360"
"104","4.055502","1698368215.960105000","172.22.0.16","10.45.0.3","SRTP","224","PT=ITU-T G.711 PCMA, SSRC=0x14E66684, Seq=28044, Time=3360"
"105","4.074993","1698368215.979596000","172.22.0.16","10.45.0.3","SRTP","224","PT=ITU-T G.711 PCMA, SSRC=0x14E66684, Seq=28045, Time=3520"
"106","4.075001","1698368215.979604000","172.22.0.16","10.45.0.3","SRTP","224","PT=ITU-T G.711 PCMA, SSRC=0x14E66684, Seq=28045, Time=3520"
"107","4.075181","1698368215.979784000","10.45.0.3","172.22.0.16","SRTP","224","PT=ITU-T G.711 PCMA, SSRC=0x4997A61B, Seq=13827, Time=4960"
"108","4.096894","1698368216.001497000","172.22.0.16","10.45.0.3","SRTP","224","PT=ITU-T G.711 PCMA, SSRC=0x14E66684, Seq=28046, Time=3680"
"109","4.096901","1698368216.001504000","172.22.0.16","10.45.0.3","SRTP","224","PT=ITU-T G.711 PCMA, SSRC=0x14E66684, Seq=28046, Time=3680"
"110","4.113924","1698368216.018527000","172.22.0.16","10.45.0.3","SRTP","224","PT=ITU-T G.711 PCMA, SSRC=0x14E66684, Seq=28047, Time=3840"
"111","4.113930","1698368216.018533000","172.22.0.16","10.45.0.3","SRTP","224","PT=ITU-T G.711 PCMA, SSRC=0x14E66684, Seq=28047, Time=3840"
"112","4.148420","1698368216.053023000","172.22.0.16","10.45.0.3","SRTP","224","PT=ITU-T G.711 PCMA, SSRC=0x14E66684, Seq=28048, Time=4000"
"113","4.148427","1698368216.053030000","172.22.0.16","10.45.0.3","SRTP","224","PT=ITU-T G.711 PCMA, SSRC=0x14E66684, Seq=28048, Time=4000"
"114","4.170116","1698368216.074719000","172.22.0.16","10.45.0.3","SRTP","224","PT=ITU-T G.711 PCMA, SSRC=0x14E66684, Seq=28049, Time=4160"
"115","4.170122","1698368216.074725000","172.22.0.16","10.45.0.3","SRTP","224","PT=ITU-T G.711 PCMA, SSRC=0x14E66684, Seq=28049, Time=4160"
"116","4.181114","1698368216.085717000","172.22.0.16","10.45.0.3","SRTP","224","PT=ITU-T G.711 PCMA, SSRC=0x14E66684, Seq=28050, Time=4320"
"117","4.181122","1698368216.085725000","172.22.0.16","10.45.0.3","SRTP","224","PT=ITU-T G.711 PCMA, SSRC=0x14E66684, Seq=28050, Time=4320"
"118","4.191338","1698368216.095941000","172.22.0.16","10.45.0.3","SRTP","224","PT=ITU-T G.711 PCMA, SSRC=0x14E66684, Seq=28051, Time=4480"
"119","4.191345","1698368216.095948000","172.22.0.16","10.45.0.3","SRTP","224","PT=ITU-T G.711 PCMA, SSRC=0x14E66684, Seq=28051, Time=4480"
"120","4.207259","1698368216.111862000","172.22.0.16","10.45.0.3","SRTP","224","PT=ITU-T G.711 PCMA, SSRC=0x14E66684, Seq=28052, Time=4640"
"121","4.207267","1698368216.111870000","172.22.0.16","10.45.0.3","SRTP","224","PT=ITU-T G.711 PCMA, SSRC=0x14E66684, Seq=28052, Time=4640"
"122","4.228159","1698368216.132762000","172.22.0.16","10.45.0.3","SRTP","224","PT=ITU-T G.711 PCMA, SSRC=0x14E66684, Seq=28053, Time=4800"
"123","4.228166","1698368216.132769000","172.22.0.16","10.45.0.3","SRTP","224","PT=ITU-T G.711 PCMA, SSRC=0x14E66684, Seq=28053, Time=4800"
"124","4.247552","1698368216.152155000","172.22.0.16","10.45.0.3","SRTP","224","PT=ITU-T G.711 PCMA, SSRC=0x14E66684, Seq=28054, Time=4960"
"125","4.247559","1698368216.152162000","172.22.0.16","10.45.0.3","SRTP","224","PT=ITU-T G.711 PCMA, SSRC=0x14E66684, Seq=28054, Time=4960"
"126","4.911704","1698368216.816307000","10.45.0.3","172.22.0.16","SRTP","224","PT=ITU-T G.711 PCMA, SSRC=0x4997A61B, Seq=13828, Time=11680, Mark"
"127","4.931265","1698368216.835868000","10.45.0.3","172.22.0.16","SRTP","224","PT=ITU-T G.711 PCMA, SSRC=0x4997A61B, Seq=13829, Time=11840"
